"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","loglike_sjSDM","loss","AUC.train","AUC.test","ll.train","ll.test","nagel.train","nagel.test","plr.train","plr.test","tjur.train","tjur.test","cor.train","cor.test","auc.lt5.train","auc.lt5.test","k"
326,0.2,0.8,0,0,0.001,1,0.1,"relu",0.2,0,4232.177734375,66.391,0.892328168084499,0.658065017716215,-18.8096768634248,-9.21875913249413,0.451586890042439,-0.519922197619685,6.3927458337871,3.41698763581912,0.272083042394464,0.099612482105351,0.574866049473915,0.204373582890014,0,41,1
327,0.4,0.2,0.75,0.75,0.001,1,0.2,"relu",0,1,4387.19287109375,53.801,0.81677782659997,0.65716662799873,-23.3590042765465,-7.68738876599929,0.266654917922625,-0.0733229728698394,2.67652517082046,1.63758798771287,0.133468014255658,0.073943337959735,0.41738993980953,0.209853758081057,0,42,1
328,0.4,0.4,0.75,0.5,0.001,1,0.2,"relu",0.8,0.3,4796.7587890625,74.011,0.849885512088623,0.678345513979567,-21.3189358762046,-7.82475710238129,0.343786462434693,-0.1437064862481,3.50611685527742,2.1693725151254,0.18078249027497,0.0929257369031104,0.473077846304019,0.242166337398187,0,32,1
329,0.2,0.4,0,0,0.002,2,0.2,"relu",0.1,0.7,4305.2109375,69.27,0.886193213611775,0.661766157980686,-19.4062581312798,-8.57865716006619,0.428789393428292,-0.300422328727291,4.91926823392373,2.56872322448214,0.262146910957918,0.104376966376433,0.55260521374507,0.210252500221406,0,39,1
330,0.4,0.2,0,0.25,0.001,2,0.2,"relu",0.3,0.7,4951.38330078125,73.373,0.83940893896602,0.63971316683776,-22.0065107352351,-7.92191876842772,0.317428591763455,-0.0986614279829894,2.99236645172654,1.82885250170238,0.181787761487132,0.0742927731514569,0.455912042663574,0.18260654295562,1,43,1
331,0.8,0,0,1,0.001,2,0.1,"relu",0,1,3849.39184570312,48.721,0.853916510986634,0.63697683856197,-21.4114212438377,-8.43338605147666,0.345315821602817,-0.228536152598397,3.43500743060339,1.58716458047864,0.182214797389639,0.0568343896230455,0.486711744821369,0.163176159195236,0,41,1
332,0.2,0.4,0.75,0,0.002,2,0.2,"relu",0.9,0.6,4804.966796875,75.962,0.848065417589411,0.686708967535896,-21.3553757834949,-7.83547386995627,0.34281824317788,-0.136487378877391,3.27438713517252,2.05597010693081,0.184197823379517,0.0939698829836169,0.464924858633549,0.244800361785801,0,33,1
333,0,0.4,0,1,0.001,2,0.2,"relu",0,0.7,4295.74755859375,53.473,0.818583336171099,0.638435151736955,-23.3140381663377,-7.70399787166032,0.266511134539111,-0.0205027904942918,2.52650672247701,1.59304052527648,0.138359150771538,0.0531240865596689,0.417452396306432,0.167034311875801,1,53,1
334,0.6,0.4,0.75,0,0.001,2,0.2,"relu",0.7,0.1,5121.857421875,77.152,0.820672894271727,0.653687854415759,-22.7638276383794,-7.6270028888686,0.280601665265501,-0.0636738858265338,2.58956786273864,1.7589898259528,0.13833978734427,0.0706909956066713,0.416609596346873,0.20733239384428,0,43,1
335,0,0.2,0.25,1,0.002,2,0.2,"relu",0.8,0.7,4566.33837890625,71.509,0.870830797369181,0.673648983377774,-20.2949466406991,-8.15577823969177,0.385068604577753,-0.237563336563734,3.71586834481427,2.22214017097926,0.201990032735162,0.0885816425306032,0.512485940053446,0.226267681904555,0,30,1
336,0,0.4,0,0.75,0.002,1,0.1,"relu",0.3,0.8,3766.19287109375,58.611,0.915884380543349,0.67520096253469,-16.7386598152438,-9.83678052609549,0.528399571205803,-0.919317435574839,8.12274429903538,5.31270253243209,0.351631536500842,0.131725951844553,0.628185177229238,0.234944924564762,0,35,1
337,0.4,0.8,1,0,0.001,1,0.2,"relu",0.5,0.5,4881.85888671875,74.84,0.842828746404051,0.679140715920202,-21.6973122842935,-7.69898749961949,0.327166496364364,-0.0885810845892638,3.06764196055852,1.93865706074116,0.179795600853682,0.0901209286825781,0.457190530758124,0.235995105411176,0,37,1
338,0.8,0,1,0.75,0.002,2,0.2,"relu",0.4,0.8,4845.0927734375,74.878,0.847363782552772,0.671961359247052,-21.5339864539481,-7.83003653703447,0.335915361808896,-0.126796382532077,3.1080382026622,1.94500685059425,0.182904836220492,0.0865609934256918,0.459010948074686,0.223881465539989,0,41,1
339,0.2,0.4,1,0.75,0.002,2,0.2,"relu",0.5,1,4359.69677734375,71.637,0.860160847446142,0.705609784179101,-20.8169803891935,-7.57475798323495,0.364415795693399,-0.0731835115159573,3.62030140007335,2.54373935674728,0.197117920238775,0.105274694524241,0.483032343892851,0.258163185085843,0,26,1
340,0.2,0.2,0.5,0.75,0.001,2,0.2,"relu",0.6,0.6,5428.546875,82.758,0.788229482664997,0.631667872312271,-24.1269400763711,-7.63225962450397,0.222683481074465,-0.0383572128547156,2.06392329794943,1.49683527851733,0.10526163627169,0.0523406399237327,0.362005809211793,0.176807293099029,2,49,1
341,0.4,0,1,0.5,0.001,1,0.2,"relu",0.8,0.3,4834.427734375,74.193,0.851019386629611,0.653546144301391,-21.4862958492758,-7.85849429463349,0.336134474180594,-0.12491006536072,3.18755765294164,1.89623540079503,0.176012381879199,0.0743809133928892,0.472307681024391,0.201352053613976,0,39,1
342,0,1,0.5,1,0.001,2,0.2,"relu",0,0,4570.8095703125,56.225,0.783128945267205,0.64924555278531,-24.5268684567378,-7.44488107373184,0.212062140452401,0.00565371465803986,2.01672938027641,1.48525427839865,0.104745316587263,0.0580145069897394,0.360620390989896,0.190069860881511,1,48,1
343,0.2,0.4,1,0.25,0.002,1,0.2,"relu",0.9,0.8,4451.076171875,70.301,0.878445235698692,0.686153885773306,-19.7826596647933,-8.12675078956743,0.409689050190704,-0.285458290322915,4.13481779526286,2.68707239526692,0.238864857419737,0.116961919536087,0.525270603504512,0.254180983699647,0,38,1
344,0,0.8,0.5,1,0.002,2,0.2,"relu",0.9,0.2,4638.42236328125,70.728,0.870431226406838,0.666654597906445,-20.6152156998412,-8.32064379112371,0.374493559690125,-0.272634757376847,3.60542519276112,2.05949886982091,0.196704231494089,0.0918758548909721,0.508102897784266,0.226607724819893,0,40,1
345,0.2,0.8,1,0.25,0.002,2,0.2,"relu",0.1,0.4,4679.35107421875,73.534,0.860041883101434,0.684605534708993,-20.7982078676524,-7.88308388915219,0.36618671335121,-0.149480144609494,3.56889698861003,2.2148160682523,0.198801773375551,0.0982187631078922,0.487929924565883,0.241427334595785,1,34,1
346,1,0.4,0.5,0.25,0.002,1,0.2,"relu",0.8,0.6,4370.1806640625,70.898,0.884290625491798,0.684444826530254,-19.4230266116909,-8.37726413115853,0.423938887632669,-0.291688427556633,4.44782858966205,2.4662962833156,0.24290949796551,0.10009047566356,0.540273934369968,0.229355235730889,0,36,1
347,0.4,0.4,0,1,0.002,2,0.2,"relu",0,0.9,3998.9912109375,48.547,0.854552456978127,0.646816410672456,-21.6183557001823,-7.98828097728795,0.340397379873677,-0.104658241123171,3.26450031365136,1.81610765503492,0.201292678438375,0.0798923847066018,0.47984473081226,0.190645566067538,0,44,1
348,0.4,0,1,0,0.001,2,0.1,"relu",0.6,0,4927.5966796875,74.572,0.8377274442684,0.632270451491557,-21.9004171718769,-8.34428327137781,0.321653190378794,-0.255854797087678,3.18311467621928,1.94615672513065,0.172200312626607,0.0682792977259762,0.452346351503703,0.179749179579158,0,46,1
349,0.4,0.8,1,0.25,0.001,1,0.1,"relu",0.5,0.7,4438.044921875,68.422,0.876438593997161,0.667584374562279,-19.7247088891519,-8.36993065602307,0.410483263379413,-0.351029674174801,4.79088441091106,2.03570514361518,0.233740701796383,0.0915169997824416,0.530131408435094,0.211069753601903,0,39,1
350,0.6,0.2,0.25,0,0.002,2,0.2,"relu",0.3,0.9,4898.2177734375,78.379,0.84121940659663,0.664479765562385,-21.9421620209129,-7.97865826746866,0.318813314270502,-0.163518568149743,3.07871746451604,2.02406917773746,0.165449933178776,0.0827740561830929,0.454092536782959,0.216426367966953,0,38,1
351,0.8,0.2,1,0.5,0.002,1,0.2,"relu",0.1,0.3,4339.796875,71.926,0.886378250327314,0.675011382186966,-19.2931379993329,-8.25610639687555,0.425978774784699,-0.293623327539999,4.47200879045352,2.3610100002641,0.244437993987648,0.104520658476395,0.542383623408511,0.230696199535326,0,38,1
352,0.4,0.6,0,0.5,0.002,2,0.1,"relu",0,0,3547.84228515625,45.104,0.8821617271097,0.64183163578301,-19.7073724635029,-8.83641217669786,0.419554917174751,-0.372082859920276,5.04459317566446,2.12707563396345,0.237087240816608,0.0751715991441272,0.5473367301968,0.175558822128628,0,45,1
353,1,0.6,0,0,0.001,1,0.2,"relu",0.6,0.2,4572.7138671875,72.691,0.870609127570176,0.651034500199443,-20.3231462050205,-8.56355738271332,0.390683929298004,-0.317666343969999,4.54069630438403,3.08480036003808,0.21840911691274,0.0831298021742412,0.521956459546838,0.192726101504474,0,36,1
354,0,0.8,0.75,0.75,0.002,2,0.2,"relu",0.8,0.8,4702.63818359375,72.626,0.857868281143065,0.678082334127265,-20.900796991039,-7.92084028294864,0.360834977939147,-0.187975320079895,3.35918350178618,2.36593933694954,0.188896082784636,0.0968761289543445,0.482750841663942,0.240695659785972,0,38,1
355,0.4,0.4,1,0.25,0.001,1,0.1,"relu",0.6,1,4137.724609375,65.351,0.87483879469983,0.679339649495576,-19.6305833797393,-8.39782527663255,0.413791090256343,-0.27407091955897,4.88711303335104,2.54076344792851,0.244193884764762,0.104061421471016,0.529135101878964,0.224179949025279,0,34,1
356,0.2,0.4,0.75,0.5,0.002,1,0.1,"relu",0.6,1,3857.3369140625,60.307,0.897083832678108,0.68944139682205,-18.3282883110595,-8.87514252701293,0.469341263377057,-0.575418303189497,8.81854132182668,20.9272570145095,0.287173916771036,0.119699923828056,0.57860969536042,0.242195985279006,0,32,1
357,0.2,0.6,1,0.75,0.002,2,0.2,"relu",0.8,0.6,4786.9609375,74.998,0.851480962564862,0.675809531799038,-21.275449240516,-7.97035364286673,0.348354086992526,-0.176245078115767,3.38967848732888,2.00199155647817,0.1873457456059,0.090347525737065,0.474702378055324,0.233710091005213,0,33,1
358,0,0.2,0.25,0.5,0.001,2,0.1,"relu",0.9,1,4718.6708984375,70.659,0.826350749462476,0.645560511925425,-22.2205309327824,-8.14041499807547,0.303723927380244,-0.201485859901499,2.97729647752275,1.99132185965529,0.158458251587746,0.0740997769596505,0.43443522148227,0.198094318692203,0,44,1
359,0.6,0,1,0.5,0.001,2,0.2,"relu",0.1,0.9,4846.34033203125,76.976,0.80779594890854,0.641451852496044,-23.340843011327,-7.84400592714304,0.258606561890298,-0.11789713571102,2.51652687935685,1.76439135244176,0.127007797453771,0.0622133549370805,0.392484288665816,0.192194396860779,0,42,1
360,0.6,0,0.5,0.25,0.001,1,0.1,"relu",0.2,0.8,4409.74853515625,68.59,0.873990146930882,0.680484334038871,-19.6204357160442,-8.24121089894161,0.413835065219902,-0.28510726524967,5.08360023338548,3.15233257910825,0.239278496708842,0.107463003064732,0.532292285241809,0.243112195124433,0,31,1
361,0.6,0.4,0.5,1,0.001,1,0.1,"relu",0.4,0.1,4333.0390625,68.175,0.887464255333409,0.674930771350369,-19.2579028561372,-8.22284514796866,0.424342794562625,-0.257953523706417,5.39734336542427,2.47186382160599,0.23948326948175,0.104259587060343,0.554843633402502,0.243997177503994,0,37,1
362,0.4,1,1,0.75,0.001,2,0.1,"relu",0.4,1,4594.6669921875,69.362,0.831001860821003,0.65530213537899,-22.0425817342625,-7.99443765036304,0.317836563959873,-0.180555815642626,3.52915655561493,1.99451035129034,0.169663015268998,0.0793475149589593,0.445990048092949,0.211413041387873,0,41,1
363,0.8,0.4,0.75,0.25,0.001,1,0.1,"relu",0,0.8,3893.92358398438,49.133,0.858855833044269,0.630446813671762,-21.1197826940296,-8.40709890382616,0.355649279706723,-0.227894657398321,3.48905255782281,1.58156551193282,0.180504644930575,0.0606206139866176,0.49187050751664,0.164189846869681,0,48,1
364,0.8,0.4,0.25,0.75,0.001,2,0.1,"relu",1,0.3,5170.81591796875,77.466,0.812162956454321,0.632940352172543,-22.9814078827604,-8.11554522937889,0.273860002200436,-0.192218952795757,2.89914312278346,1.83229873853061,0.142640429471069,0.0627361785474281,0.409963189636284,0.171534292783417,1,52,1
365,0.2,1,0.5,0,0.002,1,0.1,"relu",0.7,0.6,4414.44287109375,68.657,0.873262919471894,0.672252629542757,-19.6197764768025,-8.6434892645146,0.414799167126825,-0.444198636098279,5.24662852505926,2.75114809105269,0.245336785924349,0.104528242869319,0.525134458038112,0.220544830004802,0,35,1
366,0.8,0.6,0.25,0,0.002,1,0.1,"relu",0.4,0,4116.6103515625,64.865,0.896092477567538,0.683275126358189,-18.2960653293147,-8.7659737306481,0.465876510846436,-0.445711949737817,6.22946838405516,4.21140120032072,0.284928955944789,0.118698790134152,0.575497403574466,0.238666865067023,0,36,1
367,0.8,0,0,0.25,0.001,2,0.2,"relu",0.6,1,4526.36962890625,69.466,0.844054216344904,0.653260957192379,-21.5448535395226,-8.2868369541933,0.337671892774992,-0.223487946344367,3.63510737873366,1.99115083764475,0.186761958373213,0.0753511622815905,0.469334452929507,0.196702661676206,0,42,1
368,0.4,1,0.25,0,0.002,1,0.2,"relu",0.5,0.5,4523.3603515625,72.212,0.877283480957823,0.676790454266068,-20.1036323399976,-8.37927895874776,0.397946295928052,-0.299014931188525,4.24277366161505,2.46844365074254,0.223335988584202,0.106509829637749,0.522532428771021,0.237822538531705,0,35,1
369,0.4,0.2,0.25,0.5,0.001,1,0.2,"relu",0.9,0.5,4848.923828125,73.959,0.844866357286651,0.669853931662977,-21.5507759370041,-7.99545516042985,0.334123267253245,-0.202641547032059,3.44682944192928,2.23278066940385,0.175526162941713,0.0875359199787012,0.464901166026562,0.219650621133136,0,32,1
370,0.4,0.4,0.5,0.5,0.002,1,0.2,"relu",0.4,0.6,4414.1923828125,73.094,0.881542660989601,0.682221629734932,-19.618696537035,-8.09913912957497,0.414979149592049,-0.22190941413082,4.46407791373054,2.57695616178156,0.226267463566171,0.104998397774025,0.535205665235135,0.2511753450072,0,36,1
371,0,0,0,0.25,0.002,2,0.2,"relu",0.4,0.6,4378.7314453125,66.964,0.881788479289086,0.661892190723849,-19.4611374580852,-8.8537667245528,0.425868474026326,-0.488364698829814,4.93599007244438,3.35696925804237,0.257558977051189,0.10406218135754,0.543477182553715,0.202193850147076,0,33,1
372,1,1,0,0.25,0.002,2,0.2,"relu",0,0.4,3920.13403320312,49.934,0.852232661273563,0.664642335363589,-21.5781724186088,-8.04731871881623,0.340778354223339,-0.138799005388173,3.40416588616613,2.06349465477945,0.193334499195889,0.0882209977498564,0.476844748877428,0.205513497211351,0,34,1
373,0.6,0.2,0.25,0.25,0.002,1,0.1,"relu",0.9,0.1,3857.9248046875,63.99,0.911035023498298,0.683321542032376,-17.1463333962852,-9.2810075152013,0.513214064368777,-0.649141104708565,8.18255677550629,3.24358070185315,0.328910861569882,0.122554622761829,0.612690495988503,0.229565161039175,0,36,1
374,0.4,1,0,0.5,0.002,2,0.1,"relu",0.7,0.2,3918.28686523438,59.93,0.909885467490853,0.671612390754055,-17.4146098943346,-9.54684427381252,0.505712368190168,-0.785695116794803,7.29150194616898,14.1734089425668,0.320274363646854,0.122782507195641,0.612231207279137,0.219951783721712,0,37,1
375,0.8,1,0.25,0.75,0.002,2,0.1,"relu",0.3,1,3902.74340820312,64.114,0.891426054729677,0.682307735618407,-18.7352066657312,-9.12035852855326,0.45322740840199,-0.668215252791227,6.39175626842588,4.45690490161895,0.269751120732345,0.109028473026459,0.566011425463937,0.234340352085,0,36,1
376,0,0.4,0.5,0,0.001,1,0.2,"relu",0.2,0.9,4596.7685546875,71.57,0.851544948983518,0.662519492282277,-21.1188913744085,-7.86938155152939,0.351676886114947,-0.129368598904595,3.50018872348807,2.34198213281485,0.186509842525167,0.0848970539241144,0.478908245057437,0.222032951201021,0,37,1
377,0.6,1,0.5,0,0.002,2,0.2,"relu",0,0.2,4484.1298828125,54.13,0.821097490818588,0.673190773246197,-23.041908439019,-7.68990763597255,0.280108341054223,-0.0703684293200852,2.54163807781736,1.74502957121694,0.149569307779754,0.0835269991630233,0.415049586521557,0.227269901950157,0,43,1
378,0.8,1,1,0,0.002,1,0.1,"relu",0.6,0.1,4378.4736328125,106.322,0.876292180516686,0.680830627398023,-19.4598653184445,-8.44496939568377,0.421496171324935,-0.288671843324799,5.23765603801857,2.81803425465107,0.251715566775393,0.103480728609959,0.534853762063187,0.227634219482959,0,33,1
379,0,0.8,0.75,0.25,0.001,2,0.1,"relu",0.8,0.4,4810.57421875,72.689,0.849185699294484,0.669404844670881,-21.3803628130331,-7.96318705341155,0.342489473248866,-0.170206792260959,3.54714782754805,2.18691811863784,0.183986411631513,0.0826812420944266,0.476070954498075,0.216234897871589,0,43,1
380,0.4,1,0,0.75,0.001,1,0.2,"relu",0.5,0.2,4515.29052734375,69.452,0.876760573662984,0.672264691740749,-20.0679364116866,-8.14077069394329,0.400989414678481,-0.215512189931053,4.41793518360629,2.60827529114977,0.234962325865057,0.0946978867104512,0.53291304930528,0.217409795255757,0,34,1
381,0.2,0.8,0.25,0.75,0.001,1,0.1,"relu",0.1,0.9,4187.53857421875,66.987,0.877147380972813,0.682449567544158,-19.8924277031928,-8.49494796712117,0.406272891026043,-0.351594664047714,4.8785063401398,2.54523918500767,0.23161895399579,0.10545742313066,0.527305562611935,0.232381825574133,0,36,1
382,0.6,0.4,0.5,0,0.002,2,0.2,"relu",0.8,0.2,4822.623046875,75.707,0.848229206559115,0.67853197480747,-21.4338776538064,-7.98096675891442,0.337988575053934,-0.17018810104822,3.22000835728589,2.19545376221318,0.182092784728246,0.0907231415894841,0.461178970679689,0.227238561926297,0,33,1
383,0.4,0.4,0.75,0.25,0.002,2,0.2,"relu",0.6,0.1,4977.353515625,77.336,0.834414203411,0.665985779993318,-22.1216440491157,-7.74867913432105,0.311010281184,-0.0989660955381746,3.00228488439406,1.9927631970119,0.166305461515476,0.0847404709602121,0.439194125882877,0.219165998688198,0,39,1
384,1,0,0.25,0.5,0.001,2,0.2,"relu",0.1,0.7,5239.248046875,82.212,0.79345241502781,0.613026808807181,-23.8924436541532,-7.91750427711692,0.231708708417537,-0.0886470690888725,2.11683352922175,1.5026091684076,0.112191937269285,0.0480296111680174,0.373067571659314,0.154385090273511,2,50,1
385,0,0,0,0.25,0.001,1,0.2,"relu",0.5,0,4420.72509765625,67.944,0.881238066341286,0.679388358053744,-19.6476909850829,-8.29114129704453,0.413389429939616,-0.28372899633586,4.51382928469435,2.85466903269391,0.24056458904972,0.112581111533933,0.536924427969381,0.240902854868743,0,36,1
386,0.8,0.8,0.25,0,0.002,2,0.1,"relu",0,1,3990.26171875,50.035,0.840354752741684,0.655512141896268,-22.0343442720651,-8.0272178153156,0.326498165340177,-0.169975286541063,3.18668820712338,1.87868742344699,0.178467474641981,0.0898820121677825,0.456401153665445,0.2048628308348,0,42,1
387,0.2,0.4,0.5,0.5,0.001,1,0.2,"relu",0.9,1,4727.8603515625,73.964,0.830973770181179,0.648763804346867,-22.234000615709,-7.93918682512338,0.305303190642685,-0.135798785485143,2.96984034711439,1.84205778597921,0.157411833641152,0.0709548298742397,0.438020494356772,0.203544322602183,0,42,1
388,0.2,0,0,1,0.001,2,0.2,"relu",0.9,0.6,4912.2587890625,73.979,0.838893417396502,0.653918718979316,-21.8323065865909,-8.17661262620808,0.325826756227305,-0.161542043372235,3.38998706847716,1.89488435262555,0.175721046256612,0.0739312136701443,0.461783267050604,0.190191124390628,0,35,1
389,1,0.8,1,1,0.002,1,0.2,"relu",0.1,0.6,4899.822265625,74.702,0.844711282323249,0.657956253274758,-21.8299685203933,-8.12341746413435,0.324358854205191,-0.261012997253548,3.06014797252382,1.83683172401392,0.176217689414901,0.0805657997620731,0.455965280903987,0.207476604908901,0,43,1
390,1,0.8,0.5,0.25,0.001,2,0.1,"relu",0.4,0.7,4755.158203125,70.642,0.849617842386946,0.696065698801806,-21.1341571081186,-8.0344468653336,0.351360395154727,-0.21921558458928,4.0208556981558,2.81577122269333,0.19721864519636,0.101091789638291,0.475860699412617,0.245339009411802,0,31,1
391,0.6,0,0,1,0.002,1,0.2,"relu",0,0.7,3800.47143554688,47.506,0.871266205205664,0.61540717304832,-20.6860854174811,-8.87317343679262,0.378047321031506,-0.390955413013766,3.69407580094506,1.92642063428491,0.22466890149271,0.0649369925075513,0.514724083465199,0.148231021919072,0,51,1
392,1,0,0.75,0,0.001,2,0.1,"relu",1,0.4,4844.4970703125,73.177,0.841113511030623,0.651662045790778,-21.531171502224,-8.21911129168134,0.333570906768677,-0.254906557603125,3.52838822411806,2.16152950882709,0.183282470070052,0.0889661946167107,0.459924702297479,0.220482396802119,0,37,1
393,1,0.4,0,0,0.001,1,0.1,"relu",0.7,0.5,4237.64013671875,64.164,0.890999621953871,0.662039382760636,-18.8339758848629,-8.73976717041995,0.446886998454736,-0.357986063801698,5.38183786938803,3.2302097223374,0.278946708104145,0.105005961221758,0.565381964523766,0.206009878321696,0,37,1
394,0,1,0.25,0.75,0.002,1,0.1,"relu",0.9,0.2,3826.13647460938,62.4,0.914862439950341,0.670044961853268,-17.0050143158595,-9.76527883798281,0.514825706417023,-0.835266040895409,7.23271365693934,9.18137255899827,0.321194199738191,0.112278318469767,0.622342600413155,0.210855979164693,0,36,1
395,0.8,0.8,1,0.75,0.001,2,0.1,"relu",1,0.6,4870.9423828125,72.61,0.840873558686445,0.672153772017059,-21.6486879822173,-7.96895171888299,0.331705314547546,-0.175125317738059,3.39988179656149,2.14232759241627,0.179117990104691,0.0852920196063153,0.458608847498811,0.222417732047363,0,36,1
396,0,0.6,0.75,0.5,0.001,1,0.1,"relu",0.8,0.8,4328.185546875,66.355,0.88253781407956,0.687434225954031,-19.2364648914937,-8.14497420660409,0.428883866142139,-0.24512748112885,5.03377254796778,2.94086556539751,0.253926138379384,0.114610527284094,0.547454023956937,0.240582914570355,0,35,1
397,1,0.2,0.5,0,0.002,2,0.1,"relu",0,0.9,4109.619140625,52.049,0.845534965265245,0.631686306024911,-21.711580227586,-8.4342230139927,0.334986658247147,-0.228221140929137,3.33245783141636,1.65697038460144,0.170415464119281,0.058773660232277,0.465899059274029,0.15531718041586,0,47,1
398,0.4,0.8,0.75,0.75,0.002,1,0.1,"relu",0.2,0,3866.0751953125,63.057,0.912639659301944,0.681542760536996,-17.182505050576,-9.23629032645163,0.511582603241882,-0.698078967237688,7.38974611129434,3.52909231788472,0.318496350815877,0.122553360272092,0.6129713864505,0.245810270080532,0,33,1
399,0.2,0,1,0.75,0.002,1,0.1,"relu",0.3,0,3908.31518554688,65.155,0.910747735293897,0.662312868799345,-17.3703128235857,-9.14762175732932,0.506110832410761,-0.653581459682121,7.15069321209539,3.01850374539849,0.319987088018432,0.116449073040062,0.609515588518344,0.212028897773965,0,37,1
400,0.8,0,0,0.25,0.002,2,0.2,"relu",0.9,0.7,4403.9765625,69.394,0.88105549817381,0.653105198985335,-19.5733263315703,-8.71886789753159,0.419232524086972,-0.397030662220664,4.63234603204029,3.09202964100026,0.257293806954077,0.10253991408239,0.539943251142402,0.207193361871207,0,44,1
401,0.2,0.2,1,0,0.002,2,0.1,"relu",0,0.5,4102.4560546875,52.293,0.838302590880798,0.626563328942874,-21.9827971144245,-8.45662077674429,0.32330771517504,-0.258306344116234,3.20856095308373,1.74549090017746,0.167453358695783,0.0633476321797895,0.445744137099692,0.16009341957537,0,49,1
402,0.6,1,1,0.75,0.002,2,0.1,"relu",0.9,0.8,4250.61474609375,67.279,0.893131979880088,0.700540633784057,-18.8915303590299,-8.16317924375345,0.443848197206359,-0.292816058919633,5.08067268690118,2.70010746983777,0.262755131659908,0.120389124128658,0.560647075582609,0.260866351943186,0,28,1
403,0,0,0,0.75,0.002,1,0.1,"relu",0.8,0.8,3513.16821289062,55.523,0.931732280117832,0.672328290202588,-15.6142156511724,-10.4991296631474,0.573849278624157,-1.29442840856589,12.3710835865442,7.92130925575912,0.388943087851339,0.13856446317556,0.669803549196632,0.228120795956968,0,38,1
404,0.2,0.4,0,0.75,0.002,1,0.1,"relu",0,1,3940.2822265625,47.464,0.851154064913875,0.65247231481528,-21.3292753554582,-8.42244424019366,0.353346682489457,-0.311206431363172,4.0706507513476,2.08154719131856,0.212801282423643,0.0979439527736158,0.485730207089571,0.205615814328477,0,42,1
405,0.6,0.8,0.75,0,0.001,2,0.1,"relu",0.4,0.2,5016.34375,74.527,0.82902459422077,0.653719080374416,-22.2948265495127,-7.81457156269848,0.304564518999486,-0.124379968802442,3.1906486432545,1.96346263409925,0.160775536532276,0.0786470005578119,0.437883105993797,0.209312411767812,0,39,1
406,0.2,1,0.75,0.25,0.002,1,0.2,"relu",0.9,0.1,4417.49267578125,71.625,0.880097434071111,0.693495249126346,-19.6332681386591,-8.14545251661279,0.415146996225551,-0.265362137537389,4.38835107078753,3.01668507109766,0.232592453759317,0.108684709647562,0.535304406335541,0.250665375417708,0,28,1
407,0,0,0,0.75,0.002,2,0.1,"relu",0.8,0,3932.43212890625,60.496,0.91035888515078,0.650739541520653,-17.4774568462882,-9.44766894352533,0.50148596577826,-0.705282523379601,6.7788099521543,3.00190825333335,0.32756570053031,0.108848815450435,0.60935359543486,0.199309767158791,0,35,1
408,0.4,1,1,1,0.002,2,0.1,"relu",0.6,0.3,4371.728515625,70.794,0.882616771001396,0.664848439815185,-19.429903151818,-8.29924349428321,0.42096372595827,-0.240060199081189,4.58991904450305,3.24844210129457,0.241554066675501,0.100864429124045,0.539483579282321,0.233085579148738,0,38,1
409,0.2,0.2,1,0.75,0.002,1,0.1,"relu",0.2,0.7,4018.3994140625,61.508,0.903367339949065,0.686457861365488,-17.8598120211615,-8.97084819111638,0.484481059566995,-0.613320189935544,6.01838444555557,4.53583576461533,0.30319297844713,0.132760770881474,0.585541117688694,0.245063715020538,0,36,1
410,0.8,0.8,0.25,0.25,0.001,2,0.2,"relu",0.2,0.6,5327.28125,80.4,0.794011530188568,0.63800937009258,-23.67769462579,-7.69645863797662,0.239875911943751,-0.0573710301244381,2.18455889529398,1.63707906553888,0.11850341884979,0.0574120976485879,0.37265717511061,0.189694022200154,3,45,1
411,0.6,1,0.75,0,0.001,1,0.1,"relu",0.4,1,4032.64111328125,61.355,0.882313759148262,0.684793425282636,-19.2386347544302,-8.56975768616073,0.428730990842214,-0.396193453531247,5.0444775798622,3.19605210311697,0.256004516200444,0.110745965744289,0.544247294193069,0.237097968957093,0,34,1
412,0.4,0.8,0.25,0.5,0.001,1,0.2,"relu",0.6,0.9,4728.47900390625,74.939,0.854665442812247,0.661489213647062,-21.0156075160508,-8.19936433908122,0.354878311057944,-0.223792009828767,3.58098938338469,2.43817691311404,0.189942167672645,0.0884140794977156,0.483403240640592,0.218108541584176,0,37,1
413,0.6,0,0.25,0.75,0.002,1,0.1,"relu",0.9,0,4135.8623046875,66.185,0.893567176419216,0.694267788817744,-18.3816272733981,-8.45790652500279,0.460850621052942,-0.398087247961617,6.09989109091908,3.21419814381734,0.280958471859457,0.120818805481371,0.571206407990813,0.251322621866779,0,36,1
414,1,0.4,0,0,0.002,2,0.1,"relu",0,1,3577.47802734375,44.211,0.880016173663825,0.647718537989747,-19.6430964036623,-8.85633962799048,0.421173660788186,-0.497987402229777,5.26687458914203,3.19399812052523,0.246007596256512,0.0905811388396799,0.543533014162587,0.191745425690726,0,44,1
415,0,0.4,0.25,0.25,0.001,2,0.2,"relu",0.8,0.2,5133.431640625,77.173,0.819072293396273,0.652175904858435,-22.8152062780055,-7.74877765201383,0.276625700645339,-0.102644941728689,2.42384092777256,1.65353551210998,0.13943487258979,0.0665834470224381,0.407782636389064,0.199566439242527,1,42,1
